url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=96,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t711', 'Brand\t', 'Self-owned：VIVOTEK (Taiwan)', '', 'Website\thttp://www.vivotek.com', 'Company Profile\tVIVOTEK Inc. was founded in February 2000. The Company markets VIVOTEK solutions worldwide, and has become a leading brand in global security surveillance. To fulfill its global strategic footprint, VIVOTEK is committed to building an ecosystem for the IP surveillance industry, and looks forward to long term collaboration and growth with all partners in our shared pursuit of a safe and secure society.', 'Youtube\thttps://www.youtube.com/user/vivotekweb', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",711,Self-owned：VIVOTEK (Taiwan),http://www.vivotek.com,"VIVOTEK Inc. was founded in February 2000. The Company markets VIVOTEK solutions worldwide, and has become a leading brand in global security surveillance. To fulfill its global strategic footprint, VIVOTEK is committed to building an ecosystem for the IP surveillance industry, and looks forward to long term collaboration and growth with all partners in our shared pursuit of a safe and secure society.",https://www.youtube.com/user/vivotekweb
https://www.secutech.com/26/en/exdetail.aspx?eid=2691,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t721', 'Brand\t', 'Self-owned：WAFERLOCK (Taiwan)', '', 'Website\thttp://www.waferlock.com', 'Company Profile\tTo become one of the innovative security technology leading companies, WAFERLOCK engaged in brand, design, manufacturing, and marketing management of security, access control and hospitality, with products, solutions, and services.', '', 'Our success is dependent upon our value of continued innovation of the new technology, offering greater value to our customers, making commitment to the employees, and providing the shareholders with satisfaction.', '', 'Youtube\thttps://www.youtube.com/@WAFERLOCK', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",721,Self-owned：WAFERLOCK (Taiwan),http://www.waferlock.com,"To become one of the innovative security technology leading companies, WAFERLOCK engaged in brand, design, manufacturing, and marketing management of security, access control and hospitality, with products, solutions, and services.",https://www.youtube.com/@WAFERLOCK
https://www.secutech.com/26/en/exdetail.aspx?eid=3052,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1043', 'Brand\t', 'Self-owned：萬均 (Taiwan)', 'Self-owned：SANKYO (Japan)', 'Self-owned：R.STAHL / CMP (Europe)', '', 'Website\thttp://www.ex.com.tw', 'Company Profile\tWan Jiun Technology Co., Ltd. has been a leasing importer and sales agent for all kinds of electrical & electronic components and devices in Taiwan since 1983. Especially we are the experts in hazardous area for IC plants, Chemical plants and Petrochemical plants.', '', 'Youtube\thttps://www.youtube.com/@wanjiun', '']",Active/Passive Fire Safety,1043,Self-owned：萬均 (Taiwan),http://www.ex.com.tw,"Wan Jiun Technology Co., Ltd. has been a leasing importer and sales agent for all kinds of electrical & electronic components and devices in Taiwan since 1983. Especially we are the experts in hazardous area for IC plants, Chemical plants and Petrochemical plants.",https://www.youtube.com/@wanjiun
https://www.secutech.com/26/en/exdetail.aspx?eid=3173,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1125', 'Brand\t', 'Website\thttp://www.we-plus.com.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1125,,http://www.we-plus.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2290,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1125', 'Brand\t', 'Self-owned：NEF、防災小英雄 (Taiwan)', '', 'Website\thttp://www.wintimecorp.com', 'Company Profile\tSince 2001, Win Time has been committed to the development of eco-friendly plant-based fire extinguishing agents. At present, the fire extinguishing agent technology is leading the world. We sincerely invite you to join us and work together to protect the earth and open up the new era of “Green Fire Protection”.', '', 'The agent is foam-based and extracted from a variety of natural plants, which can effectively reduce carbon emissions by replacing chemical raw materials.', 'Youtube\thttps://youtu.be/WqcwLVBxnq0?si=gO06lxdL9wc3iuQM', '']",Active/Passive Fire Safety,1125,Self-owned：NEF、防災小英雄 (Taiwan),http://www.wintimecorp.com,"Since 2001, Win Time has been committed to the development of eco-friendly plant-based fire extinguishing agents. At present, the fire extinguishing agent technology is leading the world. We sincerely invite you to join us and work together to protect the earth and open up the new era of “Green Fire Protection”.",https://youtu.be/WqcwLVBxnq0?si=gO06lxdL9wc3iuQM
https://www.secutech.com/26/en/exdetail.aspx?eid=5212,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t158', 'Brand\t', 'Website\thttp://yongxingfire.com', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,158,,http://yongxingfire.com,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5219,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\t921', 'Brand\t', 'Self-owned：Xion (Taiwan)', '', 'Website\thttp://www.xioncontrol.com', 'Company Profile\tXion Control excels in UAS hardware-software integration, commercializing advanced tech in Taiwan. Core systems include flight control, AI, and comms, enabling autonomous flight and obstacle avoidance for inspection and SAR. We offer mission-oriented, deep customization from architecture to AI training. Our all-postgraduate team expertly transforms client needs into efficient, intelligent solutions. We lead the future of UAS.', 'Youtube\thttps://youtube.com/channel/UC14z1_243NfxRdA_zAWg5Zg?si=xOQisgRvXOnZITzj', '']",AI/IoT/Networking/Software & Platform,921,Self-owned：Xion (Taiwan),http://www.xioncontrol.com,"Xion Control excels in UAS hardware-software integration, commercializing advanced tech in Taiwan. Core systems include flight control, AI, and comms, enabling autonomous flight and obstacle avoidance for inspection and SAR. We offer mission-oriented, deep customization from architecture to AI training. Our all-postgraduate team expertly transforms client needs into efficient, intelligent solutions. We lead the future of UAS.",https://youtube.com/channel/UC14z1_243NfxRdA_zAWg5Zg?si=xOQisgRvXOnZITzj
https://www.secutech.com/26/en/exdetail.aspx?eid=3169,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Website\thttp://ycg.com.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,,http://ycg.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=661,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t859', 'Brand\t', 'Website\thttp://www.cloudcap.cc', 'Company Profile\t', 'Youtube\t']",Disaster Prevention and Rescue,859,,http://www.cloudcap.cc,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3082,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t161', 'Brand\t', 'Self-owned：超高壓細水霧消防滅火系統 (Taiwan)', 'Self-owned：冰霧節能空調系統 (Taiwan)', '', 'Website\thttp://www.yeuher.com.tw/product.php?id=16', 'Company Profile\tYeuher Enterprise Co., Ltd. was established in 1990. In 2008, we researched and developed ice fog energy-saving system. The compamy gradually transformed from air-conditioning engineering to high-energy-consuming, high-pollution industrial applications by the system.', 'In 2023, we developed the ultra-high pressure fire-fighting water mist system, which is used in fire extinguishing to prevent flash explosions, rapidly cools down and absorbs dense smoke, and achieves good fire extinguishing effects.', 'Youtube\t']",Active/Passive Fire Safety,161,Self-owned：超高壓細水霧消防滅火系統 (Taiwan),http://www.yeuher.com.tw/product.php?id=16,"Yeuher Enterprise Co., Ltd. was established in 1990. In 2008, we researched and developed ice fog energy-saving system. The compamy gradually transformed from air-conditioning engineering to high-energy-consuming, high-pollution industrial applications by the system.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3140,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t837', 'Brand\t', 'Website\thttp://www.yiruei.net', 'Company Profile\tYirui Technology was founded to help small and medium-sized factories transition to digitalization. We provide affordable tools to improve management efficiency and build confidence in digital transformation. Our goal is to be a trusted partner for SMEs in achieving smart manufacturing and digital growth.', 'Youtube\t']",Factory & Environmental Safety and Health,837,,http://www.yiruei.net,Yirui Technology was founded to help small and medium-sized factories transition to digitalization. We provide affordable tools to improve management efficiency and build confidence in digital transformation. Our goal is to be a trusted partner for SMEs in achieving smart manufacturing and digital growth.,
https://www.secutech.com/26/en/exdetail.aspx?eid=2469,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t417', 'Brand\t', 'Self-owned：DJS (Taiwan)', '', 'Website\thttp://www.yite.com.tw', 'Company Profile\tDJS was carefully founded in 2019 by the Yite Technology,', 'Trust、Values、Quality、Innovation、Promise are meant for our customers.', 'Youtube\thttps://www.youtube.com/channel/UC8TaI13jgpIN9BH1-W3tobw', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",417,Self-owned：DJS (Taiwan),http://www.yite.com.tw,"DJS was carefully founded in 2019 by the Yite Technology,",https://www.youtube.com/channel/UC8TaI13jgpIN9BH1-W3tobw
https://www.secutech.com/26/en/exdetail.aspx?eid=202,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t321', 'Brand\t', 'Self-owned：YODA (Taiwan)', '', 'Website\thttp://www.yoda.com.tw', 'Company Profile\tYODA was founded in 1999 and has over 26 years of experience in ODM/OEM business, specializing in practical, reliable data and telecommunication solutions. We collaborate with customers worldwide to develop innovative products, including IEEE 802.3af/at/bt PoE Switches, Fiber Switches, L2/L3 PoE Management Switches, LAN Extenders, VDSL2/SHDSL modems, and Industrial PoE networking devices. Focused on quality and partnership, we deliver solutions tailored to your needs and support business growth.', 'Youtube\thttps://www.yoda.com.tw/', '']","Physical Security: Surveillance, Access Control, Alarm, Intercom",321,Self-owned：YODA (Taiwan),http://www.yoda.com.tw,"YODA was founded in 1999 and has over 26 years of experience in ODM/OEM business, specializing in practical, reliable data and telecommunication solutions. We collaborate with customers worldwide to develop innovative products, including IEEE 802.3af/at/bt PoE Switches, Fiber Switches, L2/L3 PoE Management Switches, LAN Extenders, VDSL2/SHDSL modems, and Industrial PoE networking devices. Focused on quality and partnership, we deliver solutions tailored to your needs and support business growth.",https://www.yoda.com.tw/
https://www.secutech.com/26/en/exdetail.aspx?eid=3184,"['Business Category\tFactory & Environmental Safety and Health', 'Booth Number\t418', 'Brand\t', 'Self-owned：YOKE (Taiwan)', 'Self-owned：BlueSupra (Taiwan)', '', 'Website\thttp://www.yoke.net', 'Company Profile\tHeadquartered in Taiwan, YOKE Industrial brings over 35 years of expertise as a premier manufacturer of lifting fittings for chain, wire rope, and webbing slings. Renowned for our dedication to quality, safety, and innovation, YOKE has earned trust as a leading name in material handling and fall protection hardware.', 'Youtube\t']",Factory & Environmental Safety and Health,418,Self-owned：YOKE (Taiwan),http://www.yoke.net,"Headquartered in Taiwan, YOKE Industrial brings over 35 years of expertise as a premier manufacturer of lifting fittings for chain, wire rope, and webbing slings. Renowned for our dedication to quality, safety, and innovation, YOKE has earned trust as a leading name in material handling and fall protection hardware.",
