"list-item-link href","brand-card-wrapper src","name","chip","brand-location-hall","brand-location-stand","country"
"https://www.ifa-berlin.com/exhibitors/fin","https://www.ifa-berlin.com/thumbnail/w500/2026/08/fin-square_%282%29.svg","Fin","Reseller Park","Hub 27m","H27m-05","USA"
"https://www.ifa-berlin.com/exhibitors/cixi-zhaofeng-electrical-appliance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Cixi Zhaofeng Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1041","China"
"https://www.ifa-berlin.com/exhibitors/bprelax","https://drive.ifa-berlin.com/drive/2026/08/_cache/e36947469fd3c1f26873fcd1e03ad800_8e6df7d727f27141287a99165c6fd598.jpg.webp","BPrelax","IFA Next","Hall 25","H25-195","Germany"
"https://www.ifa-berlin.com/exhibitors/zhuhai-aikelong-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhuhai Aikelong Technology Co.,Ltd","IFA Global Markets","Hall 26c","H26c-164",""
"https://www.ifa-berlin.com/exhibitors/eeca","https://www.ifa-berlin.com/img/exhibitors/default.svg","EECA","Reseller Park","Hub 27b","H27b-08","Egypt"
"https://www.ifa-berlin.com/exhibitors/techmove-distribution","https://www.ifa-berlin.com/img/exhibitors/default.svg","Techmove Distribution","Reseller Park","Hub 27e","H27e-04","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/cheftronic","https://www.ifa-berlin.com/img/exhibitors/default.svg","CHEFTRONIC","Reseller Park","Hub 27m","H27m-16","China"
"https://www.ifa-berlin.com/exhibitors/taiwan-startup-terrace","https://drive.ifa-berlin.com/drive/2026/08/_cache/0f85a4ecb6f5af19bae04567b75b04c3_95d101498802dfab7dabec55f7d57f01.png.webp","Taiwan Startup Terrace","IFA Next","Hall 25","H25-341","Taiwan"
"https://www.ifa-berlin.com/exhibitors/easyship","https://www.ifa-berlin.com/thumbnail/w500/2026/06/logo-dark-2.svg","Easyship","IFA Next","Hall 25","H25-403","Netherlands"
"https://www.ifa-berlin.com/exhibitors/ekleer","https://drive.ifa-berlin.com/drive/2026/08/_cache/282920dd8be6113ca524678363b77e8f_4a4a68b8dff3c61c729f51e573506726.png.webp","EKLEER","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/pohang-city-republic-of-korea","https://www.ifa-berlin.com/thumbnail/w500/2026/08/pohang-city_%281%29.svg","Pohang City (Republic of Korea)","IFA Next","Hall 25","H25-339","South Korea"
"https://www.ifa-berlin.com/exhibitors/ningbo-saiding-electric-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/874f83c51a1203c61796a021e1432477_0def8483f42f97a5dbfb2cee3c408f12.png.webp","Ningbo Saiding Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-955","China"
"https://www.ifa-berlin.com/exhibitors/ulanzi","https://drive.ifa-berlin.com/drive/2026/07/_cache/e7b05bed7927a89b33f5c025cc2bc913_26bf9b368ab9b57ebaf395cd6aab49d9.png.webp","Ulanzi","Content Creation","Hall 17","H17-209","China"
"https://www.ifa-berlin.com/exhibitors/suburg","https://drive.ifa-berlin.com/drive/2026/08/_cache/09c4faed99d6c5b7ff7f734ae1371f9b_9f070e86abc4c494f4cb6565b1c79ef7.png.webp","Suburg","Home Appliances","Hall 11.1","H11.1-123","Germany"
"https://www.ifa-berlin.com/exhibitors/foshan-mycoffee-electrical-appliance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Foshan Mycoffee Electrical Appliance Co.,LTd","IFA Global Markets","Hall 26b","H26b-1047","China"
"https://www.ifa-berlin.com/exhibitors/guangdong-gda-valve-technology","https://drive.ifa-berlin.com/drive/2025/12/_cache/edbc6bb7f1de63f44f5cbee68adcd2fb_b9cd0fadc26dbb024a430c2a1a5876e9.png.webp","Guangdong GDA Valve Technology Co., Ltd.","IFA Global Markets","Hall 26c","H26c-168","China"
"https://www.ifa-berlin.com/exhibitors/skullcandy","https://drive.ifa-berlin.com/drive/2026/07/_cache/e95ae360982d0e78227e8eca8262a1af_19672bae6cbb5ea149c877c983f1607b.png.webp","Skullcandy","Audio","Großer Stern","GST-VIP Meeting Room 1","Germany"
"https://www.ifa-berlin.com/exhibitors/phonezone","https://www.ifa-berlin.com/img/exhibitors/default.svg","PhoneZone B.V.","Reseller Park","Hub 27d","H27d-08","Netherlands"
"https://www.ifa-berlin.com/exhibitors/molekule","https://drive.ifa-berlin.com/drive/2025/12/_cache/5f1bae8fe4befd8964f692bd0adc0672_ec736b053c3f87b6cd349e422288caea.png.webp","Molekule","Smart Home","Hall 1.2","H1.2-104","USA"
"https://www.ifa-berlin.com/exhibitors/ningbo-qihong-electrical-appliance","https://www.ifa-berlin.com/img/exhibitors/default.svg","Ningbo Qihong Electrical Appliance Co.,Ltd","IFA Global Markets","Hall 26a","H26a-741","China"
"https://www.ifa-berlin.com/exhibitors/zhejiang-yonggao-battery","https://drive.ifa-berlin.com/drive/2026/08/_cache/c632284f2ce1d2141bf04deb1a6b1aa4_7374515c97604352e4e764e81adae577.png.webp","Zhejiang Yonggao Battery Co., Ltd.","IFA Global Markets","Hall 26a","H26a-467","China"
"https://www.ifa-berlin.com/exhibitors/ahcof-neochains-holdings","https://drive.ifa-berlin.com/drive/2025/12/_cache/404a572a8bcfa7a26d14710b30147ff3_41f60ed3963200aa3fd5b20811da371f.png.webp","Ahcof Neochains Holdings Co., Ltd.","IFA Global Markets","Hall 26a","H26a-449","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-oubeijia-kitchenware","https://drive.ifa-berlin.com/drive/2026/06/_cache/11f33f30960d0de7fa30669730961d20_f97db699c0c8f319211160009e5c5d2b.jpg.webp","Ningbo Oubeijia Kitchenware Co., Ltd.","IFA Global Markets","Hall 26b","H26b-991","China"
"https://www.ifa-berlin.com/exhibitors/picogram","https://drive.ifa-berlin.com/drive/2026/07/_cache/135bf474cfacd4f0ec50d74f23e5926b_91d3bbe38c0e0e215331f478649c83de.jpg.webp","PICOGRAM","IFA Next","Hall 25","H25-157","South Korea"
"https://www.ifa-berlin.com/exhibitors/krix-academy","https://drive.ifa-berlin.com/drive/2026/08/_cache/a689e23c477f75fc6e7d02ba961af60e_4af31b58234c87faf68b900d6ef7b2f0.png.webp","Krix Academy","Communication & Connectivity","CityCube Hall B","CCBB-135","Germany"
"https://www.ifa-berlin.com/exhibitors/miccell","https://drive.ifa-berlin.com/drive/2026/04/_cache/19fae63a77f9067e0a91db50fa78d288_b6a5377d96f38dcd583d6df23c9abf24.png.webp","Guangzhou Veaqee Electronic Co., Ltd.","Communication & Connectivity","Hall 5.2","H5.2-181","China"
"https://www.ifa-berlin.com/exhibitors/dicota-schweiz","https://www.ifa-berlin.com/img/exhibitors/default.svg","DICOTA SCHWEIZ AG","Reseller Park","Hub 27g","H27g-07","Switzerland"
"https://www.ifa-berlin.com/exhibitors/orbitkey","https://www.ifa-berlin.com/img/exhibitors/default.svg","Orbitkey","Communication & Connectivity","Hall 5.2","H5.2-165","Australia"
"https://www.ifa-berlin.com/exhibitors/velerans-co","https://www.ifa-berlin.com/img/exhibitors/default.svg","Velerans & Co. s.r.o","Reseller Park","Hub 27m","H27m-12","Czechia"
"https://www.ifa-berlin.com/exhibitors/piceasoft","https://drive.ifa-berlin.com/drive/2026/08/_cache/1314ca1b0a96a2d75373d0ef1e89979f_35b98a838ef0180f967c78ad12c3a88a.png.webp","Piceasoft","Reseller Park","Hub 27e","H27e-16","Finland"
"https://www.ifa-berlin.com/exhibitors/chc-navigation","https://drive.ifa-berlin.com/drive/2026/08/_cache/38387ae67008957a0047178116106612_defb7f2d863f3706a019d8eb7c0e6bdb.jpg.webp","CHC Navigation","IFA Global Markets","Hall 26c","H26c-336","China"
"https://www.ifa-berlin.com/exhibitors/next-wawi","https://www.ifa-berlin.com/img/exhibitors/default.svg","Next Wawi","Reseller Park","Hub 27m","H27m-01","Germany"
"https://www.ifa-berlin.com/exhibitors/foshan-shunde-wiki-electrical","https://drive.ifa-berlin.com/drive/2025/12/_cache/bb480066407d7d89719b31ab5e1764a5_ac74a9109da61ae9a4ebd63e40f8e212.jpg.webp","Foshan Shunde Wiki Electrical Co., Ltd.","IFA Global Markets","Hall 26a","H26a-361","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-tianqi-industrial","https://drive.ifa-berlin.com/drive/2026/08/_cache/1d8e3f4c5bd984c0a4cba37553180462_94f97eef8fba8d5d732d89a79b940249.png.webp","Ningbo Tianqi Industrial Co., Ltd.","IFA Global Markets","Hall 26b","H26b-929","China"
"https://www.ifa-berlin.com/exhibitors/tecno-mobile","https://www.ifa-berlin.com/img/exhibitors/default.svg","Tecno Mobile Limited","Reseller Park","Hub 27g","H27g-TISCH","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/ningbo-dahua-electric-appliance","https://drive.ifa-berlin.com/drive/2026/06/_cache/39e7873b1d12b8e70ced3212792a62f7_97c472075b1d99959925da3bba46782d.png.webp","Ningbo Dahua Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-979","China"
"https://www.ifa-berlin.com/exhibitors/fansbe","https://www.ifa-berlin.com/img/exhibitors/default.svg","Fansbe","Audio","Hall 8.2","H8.2-251","Germany"
"https://www.ifa-berlin.com/exhibitors/eastmate","https://drive.ifa-berlin.com/drive/2026/08/_cache/e6a3bf58f84a3bd052b6253b7adf4957_b6e20f6b97a99bfab71b5ab04f005792.png.webp","EASTMATE","Reseller Park","Hub 27i","H27i-02","China"
"https://www.ifa-berlin.com/exhibitors/foshan-gales-electrical-appliance-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/24dbc5a2bd64aded33329136cac57789_5e38a79a1c0fe223b796dc11303c87e7.png.webp","FOSHAN GALES ELECTRICAL APPLIANCE TECHNOLOGY CO., LTD","IFA Global Markets","Hall 26a","H26a-471","China"
"https://www.ifa-berlin.com/exhibitors/the-k-korea","https://drive.ifa-berlin.com/drive/2025/12/_cache/dc5992e8cbd5b77dbbd1a944aec656e1_b7568bf8f42f95f4a9696c0dccdc24ee.jpg.webp","THE K KOREA","IFA Next","Hall 25","H25-157","South Korea"
"https://www.ifa-berlin.com/exhibitors/asiahorse","https://drive.ifa-berlin.com/drive/2026/08/_cache/cf7b810653fc2bfe5bc981ee4cfe2a16_632cfd5c4c0bf8d0e077e3625426e5e2.jpg.webp","Asiahorse","Computing & Gaming","Hall 5.2","H5.2-519","China"
"https://www.ifa-berlin.com/exhibitors/jasibo","https://drive.ifa-berlin.com/drive/2026/08/_cache/2e927f2ac4a5a5d61befe4af6e627c09_e20451444fb1a6b585065f3c3bbeb3b1.png.webp","Jasibo","Audio","Hall 8.2","H8.2-201","China"
"https://www.ifa-berlin.com/exhibitors/guangdong-shinechef-electric-appliance","https://drive.ifa-berlin.com/drive/2026/05/_cache/29f093a593201784159c5828a41460f8_fa9230dc67a04efed64e7838f00be317.jpg.webp","Guangdong Shinechef Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-579","China"
"https://www.ifa-berlin.com/exhibitors/aquascope","https://www.ifa-berlin.com/img/exhibitors/default.svg","Aquascope","Smart Home","Hall 1.2","H1.2-149","Germany"
"https://www.ifa-berlin.com/exhibitors/dongguan-city-tianhua-photoelectric-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/7b3c022c2678a3fc9de6b9c59bc3ab2f_de38ecea40626d956aa0d30a4eb6d277.png.webp","DongGuan City TianHua Photoelectric Technology Co., Ltd.","IFA Global Markets","Hall 26a","H26a-397","China"
"https://www.ifa-berlin.com/exhibitors/aiwa-asia","https://drive.ifa-berlin.com/drive/2026/07/_cache/c860441f937c0faecd9ba1a391a67c6b_2fe191a85c1caf8dd6a691278bb400bd.png.webp","AIWA Asia","","Hall 3.2","H3.2-Frankfurt 2","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/shenzhen-sorghum-red-electronic-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen Sorghum Red Electronic Technology Co., Ltd","IFA Global Markets","Hall 26a","H26a-473","China"
"https://www.ifa-berlin.com/exhibitors/tiktok-shop","https://drive.ifa-berlin.com/drive/2026/08/_cache/7ff1bb96c47e12c5dccbea5ffa4da0c0_8fc0ffff1b4fc39a507a1d4e35c87772.png.webp","TikTok Shop","","CityCube Hall B","CCBB-303","Germany"
"https://www.ifa-berlin.com/exhibitors/liberlive","https://www.ifa-berlin.com/img/exhibitors/default.svg","Liberlive","IFA Next","Hall 25","H25-156","China"
"https://www.ifa-berlin.com/exhibitors/foshan-best-electric-appliance-and-technology","https://drive.ifa-berlin.com/drive/2025/12/_cache/525691b1e0b27ad673b543a2607a98b2_07ef980c1d72d74d6e841dce18449919.png.webp","Foshan Best Electric Appliance and Technology Co., Ltd.","IFA Global Markets","Hall 26b","H26b-939","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-sungroy-electric-appliances-tech","https://drive.ifa-berlin.com/drive/2026/09/_cache/05b3a6be96ec87f71ebb20a02bd77fa3_2c4cf366e0c93f1737b88ade4dfed34e.png.webp","Ningbo Sungroy Electric Appliances Tech. Co.,Ltd.","IFA Global Markets","Hall 26a","H26a-491","China"
"https://www.ifa-berlin.com/exhibitors/lissome","https://drive.ifa-berlin.com/drive/2026/08/_cache/dce2f021df664ec8cd4852de8b889d48_b037b7a9dc1a4a9c7c25525132dbc88a.jpg.webp","LISSOME","IFA Next","Hall 25","H25-178","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/qivika","https://www.ifa-berlin.com/img/exhibitors/default.svg","QIVIKA","IFA Next","Hall 25","H25-235","China"
"https://www.ifa-berlin.com/exhibitors/botslab","https://drive.ifa-berlin.com/drive/2026/08/_cache/bc7060f33c1ab06d7ead073adcde2174_aefc5a0d3935b4d66026f20ad6a267c7.png.webp","Botslab","Reseller Park","Hub 27i","H27i-24","China"
"https://www.ifa-berlin.com/exhibitors/y-friend-intelligence","https://drive.ifa-berlin.com/drive/2026/08/_cache/24235985c7a0072d2296970f8aed1919_6f013eb75d2f6bd0dd009434b96ea438.png.webp","Y.Friend intelligence","IFA Next","Hall 25","H25-167","China"
"https://www.ifa-berlin.com/exhibitors/guangdong-excellence-group-intelligent-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/6d1dc0c960321561b67a31ce15a42a9b_93dc7b12c5bd94ab11a8cc74594401aa.png.webp","Guangdong Excellence Group Intelligent Technology Co.,Ltd","IFA Global Markets","Hall 26a","H26a-321","China"
"https://www.ifa-berlin.com/exhibitors/bluetex-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/648d67ce30fdcc33a0fed0fb35b8dfd9_723f75b99e1362348dd8b5b4058a8dc7.png.webp","BLUETEX Technology","IFA Next","Hall 25","H25-197","China"
"https://www.ifa-berlin.com/exhibitors/jinchangde-electronics-dongguan","https://drive.ifa-berlin.com/drive/2026/06/_cache/30d6d1ee3236d22b307c9a79c4fbfb10_c13e64fcf0a203d35fe3516f1ff4f240.png.webp","Jinchangde Electronics (dongguan) Co., Ltd","IFA Global Markets","Hall 26a","H26a-327","China"
"https://www.ifa-berlin.com/exhibitors/shunde-kingtec-appliances","https://drive.ifa-berlin.com/drive/2025/12/_cache/399c4a33c8660b2c290f48394808318d_23b711cc6fb490a36ea7c2ed9a76e714.png.webp","Shunde Kingtec Appliances Co., Ltd","IFA Global Markets","Hall 26a","H26a-561","China"
"https://www.ifa-berlin.com/exhibitors/yiwu-kemei-electric-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/865adfb90b0877f48821bb25c9e883ce_47ca442f6b37c6b5ab1af55163f9b77f.png.webp","Yiwu Kemei Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-917","China"
"https://www.ifa-berlin.com/exhibitors/nedis","https://drive.ifa-berlin.com/drive/2026/07/_cache/e7be8de7eee7daefc72a027c89cdda6c_fe30229302ca372c1a910bae846752d7.jpg.webp","Nedis","Smart Home","Hall 1.2","H1.2-182","Netherlands"
"https://www.ifa-berlin.com/exhibitors/fitrx","https://www.ifa-berlin.com/img/exhibitors/default.svg","FitRx","Beauty Tech & Wellbeing","Hall 15","H15-171","USA"
"https://www.ifa-berlin.com/exhibitors/u2-system","https://drive.ifa-berlin.com/drive/2026/07/_cache/6eecdf3accd67670dd08069098f4b799_2363c84b6043ad5121199127ccc6e138.png.webp","U2 System","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/fyx","https://www.ifa-berlin.com/img/exhibitors/default.svg","FYX BV","Communication & Connectivity","Hall 5.2","H5.2-241","Belgium"
"https://www.ifa-berlin.com/exhibitors/demao-precision-technology-huizhou","https://drive.ifa-berlin.com/drive/2026/06/_cache/20cb5a1f5817829f2d64c5650aeb10a5_40a46d47d00f3a70777deb073128bab4.png.webp","Demao Precision Technology (Huizhou) Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1071","China"
"https://www.ifa-berlin.com/exhibitors/cixi-xinlun-electrical-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/2a745024f864a8678f4580dd021c3286_989bf379dbcec47aee8105f141f482de.jpg.webp","Cixi Xinlun Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-331","China"
"https://www.ifa-berlin.com/exhibitors/astrall-dynamics","https://www.ifa-berlin.com/img/exhibitors/default.svg","Astrall Dynamics","IFA Next","Hall 25","H25-111","China"
"https://www.ifa-berlin.com/exhibitors/eupa","https://drive.ifa-berlin.com/drive/2026/08/_cache/26b92e2a8fef267b6b1c8e8f764252d3_f5ee8cb2296a11e8a550bd5e2bd7f2f0.png.webp","EUPA","Reseller Park","Hub 27k","H27k-05","China"
"https://www.ifa-berlin.com/exhibitors/next-hardware-software","https://drive.ifa-berlin.com/drive/2026/08/_cache/cbf00f59d38a0002827d2e373d9252b8_4a18d260185b8eb02655d0be6db927eb.png.webp","NEXT Hardware & Software SPA","Reseller Park","Hub 27c","H27c-07","Italy"
"https://www.ifa-berlin.com/exhibitors/rheofit","https://drive.ifa-berlin.com/drive/2026/09/_cache/0a8f3ae5909731d754c706be3f188420_b1364ff1f97449057dc674c11312bb15.png.webp","RheoFit","IFA Next","Hall 25","H25-121","China"
"https://www.ifa-berlin.com/exhibitors/foshan-shunde-advante-electron","https://drive.ifa-berlin.com/drive/2025/12/_cache/53748f470044fd6a396778fc99fd29a0_00f15c68fa68547edbdae686d54069fb.jpg.webp","Foshan Shunde Advante Electron Ltd.","IFA Global Markets","Hall 26a","H26a-423","China"
"https://www.ifa-berlin.com/exhibitors/gravity-space-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/7d7cdf5193c7fc2ff21e0a62a9a460a0_da1886f04d1485df076cdcbbe6643c27.png.webp","Gravity Space Technology","IFA Next","Hall 25","H25-249","China"
"https://www.ifa-berlin.com/exhibitors/dareu","https://drive.ifa-berlin.com/drive/2026/08/_cache/2ead306f613c003d20ac8f74841315f4_ee5e1e1c1674afe501b813f014ffee69.png","Dareu","Computing & Gaming","Hall 7.2b","H7.2b-101","China"
"https://www.ifa-berlin.com/exhibitors/mng","https://www.ifa-berlin.com/img/exhibitors/default.svg","MNG","Reseller Park","Hub 27m","H27m-04","United Arab Emirates"
"https://www.ifa-berlin.com/exhibitors/guangdong-peaceful-technology","https://drive.ifa-berlin.com/drive/2025/12/_cache/a74c53f3506a24df0c9b9c0429d5fb59_b0c0b8cb0591881f12d500a01f7daafd.png.webp","Guangdong Peaceful Technology Co., Ltd.","IFA Global Markets","Hall 26b","H26b-995","China"
"https://www.ifa-berlin.com/exhibitors/shenzhen-source-creative-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/751851c8615831c9ea143d6665cb82f4_3673593656af56913a8c5c8e43847fc3.png.webp","Shenzhen Source Creative Technology Co.,Ltd","IFA Global Markets","Hall 26b","H26b-781","China"
"https://www.ifa-berlin.com/exhibitors/heshnova","https://drive.ifa-berlin.com/drive/2026/07/_cache/25227ba498526c4a801d4df7e4067760_d7cd7d7f25502305c96e9bca6d253ecd.png.webp","HeshNova","Smart Home","Hall 2.2","H2.2-144","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-sh-appliance-tech-factory","https://drive.ifa-berlin.com/drive/2026/08/_cache/3f21dbd9769315a4155c86540767d728_4622ffd9d3df0ef453e7a7fa3325c29e.png.webp","Ningbo SH Appliance Tech factory","IFA Global Markets","Hall 26b","H26b-819","China"
"https://www.ifa-berlin.com/exhibitors/mg-manager-computers","https://drive.ifa-berlin.com/drive/2026/07/_cache/79578b62d19f0ff7a15917b311892df8_faf49b6cf22a5a352a812384596eef2c.png.webp","MG Manager Computers IKE","Reseller Park","Hub 27l","H27l-16","Greece"
"https://www.ifa-berlin.com/exhibitors/intelkom-d-o-o","https://drive.ifa-berlin.com/drive/2026/08/_cache/d02c8bd59f0162b9b43b2d87b514881f_c921669ae6ddf58436557c6995d69ae9.jpg.webp","Intelkom d.o.o.","Reseller Park","Hub 27b","H27b-TISCH","Croatia"
"https://www.ifa-berlin.com/exhibitors/celeve-industrial","https://drive.ifa-berlin.com/drive/2026/08/_cache/d1fbd45481c06ea62d5132a9bae57a89_634b0e62b008cbea5bdb4ffbeb5e8346.png.webp","Celeve Industrial Co., Ltd.","IFA Global Markets","Hall 26c","H26c-214","China"
"https://www.ifa-berlin.com/exhibitors/siewert-kau-technologies-operations","https://drive.ifa-berlin.com/drive/2026/08/_cache/d6e70a1de02ba93bdfb251daad965c56_0ff8e4445973a0cc91273590ac4b3730.png.webp","Siewert & Kau Technologies Operations GmbH","Reseller Park","Hub 27g","H27g-03","Germany"
"https://www.ifa-berlin.com/exhibitors/guangdong-lelan-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Guangdong Lelan Technology Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1055","China"
