bb-0 href,normal,is-hidden_small,bb-0,bb-0 href 2
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=975053,System Electronics,"We are electronics specialists, producers of components of excellence, but what we really do is facilitate innovation in order to make a decisive contribution to companies’ competitiveness. Strongly o...",1-D40,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=975053&booth=1-D40&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=948463,Systems Protection - A Tenneco Business,"We offer a comprehensive line of high quality solutions intended to protect or improve system performance across a broad range of applications including fire, impact, electric and thermal runaway mode...",4-B07,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=948463&booth=4-B07&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976122,"SZJ Automation Co., Ltd.","SZJ Automation Co., Ltd. was established in 2004 and is a national high-tech enterprise integrating R&D design, manufacturing, and sales services. The company currently has three wholly-owned subsidia...",4-B48,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976122&booth=4-B48&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=978465,TA Instruments – Waters,"TA Instruments, a division of Waters Corporation, is the leading manufacturer of analytical instruments for thermal analysis, rheology and microcalorimetry. Whether it is detailed battery material ana...",4-D44,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=978465&booth=4-D44&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=957117,Talum d.d.,"TALUM Group is the leading European manufacturer of Heat Transfer Plates, manufactured with the roll-bond technology. Based on 70 years of experience, TALUM has proved itself as a reliable development...",3-F80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=957117&booth=3-F80&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1019166,Tampere Automotive & Vehicle Technology Cluster,,1-A26,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1019166&booth=1-A26&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976123,"Taogent Intelligent Manufacturing Technology Co., Ltd.",Taogent is a professional technical service provider for digital production line of powder materials and overall solution for smart plant. The production lines we designed and built have produced more...,1-L26,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976123&booth=1-L26&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=978357,"TAPEX Co., Ltd. (Europe)",The largest Specialty Tape manufacturer in Korea and world-wide distribution of industrial adhesive tapes for the Li-ion battery and automotive industries. We are tier 1 supplier of Domestic major Cel...,3-C87,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=978357&booth=3-C87&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1017748,TB&C GmbH,,5-E20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1017748&booth=5-E20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=954224,TE Connectivity Germany GmbH,"TE Connectivity is a $13 billion global industrial technology leader creating a safer, sustainable, productive, and connected future. Our broad range of connectivity and sensor solutions, proven in th...",1-J20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=954224&booth=1-J20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1017872,Teamsworld Innovation Inc.,"Teamsworld provides advanced manufacturing solutions for the electric vehicle (EV) sector, specializing in thermal management and structural lightweighting. Our breakthrough HT1 alloy features a therm...",4-A60,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1017872&booth=4-A60&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=961889,TECHNAX,"TECHNAX specialises for 30+ years in the conception and fabrication of resistance and brazing machines, especially for non-ferrous metals like copper and aluminium. Joining technologies like resistanc...",3-C10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=961889&booth=3-C10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=981392,Technik in Form Blechbearbeitung GmbH,"As a supplier of systems, we develop, manufacture and supply a complete range of services for prototype construction and small serial. Our specialisation is in the field of sheet metal forming and mac...",4-G77,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=981392&booth=4-G77&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=977838,"Techtone Inorganic Co., Ltd.","Techtone Inorganic Co., Ltd., eastablished in 2001, is located in Nanjing,China and formerly known as Nanjing Taiye Chemical Industry Co. Focus on manufacturing of lithium, cesium, rubidium, iodide se...",3-F65,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=977838&booth=3-F65&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976790,Tecman Speciality Materials,"Industry Leading Thermal Management    Tecman is a global innovator in Li-ion battery pack thermal management, collaborating with Cell manufacturers and OEMs. Specialising in developing solutions to i...",1-E30,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976790&booth=1-E30&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1018616,Teijin Automotive Technologies,Teijin Automotive Technologies combines world-class materials expertise with cutting-edge design to create components and systems that make vehicles safer and more eco-friendly. With a commitment to c...,5-E26,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1018616&booth=5-E26&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=977532,TEKON Prüftechnik GmbH,TEKON Prüftechnik specializes in the development and supply of high-quality electrical connection solutions for testing electrical and electronic components. Our passion for innovation drives us to cr...,4-E46,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=977532&booth=4-E46&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=12033,Tekscan Inc.,"Tekscan's patented thin-film tactile sensing solutions provide users with actionable information to optimize product designs and processes. At the forefront of the energy storage and battery industry,...",4-C49,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=12033&booth=4-C49&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=973666,TEMCO,"Temco, the world’s leading supplier of components for the production of filament yarns and man-made fibers, is a subsidiary of the Rieter Group. Based in Hammelburg (Germany), Temco creates customer v...",4-E68,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=973666&booth=4-E68&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=945496,Ten-Nine Technologies,"Ten-Nine Technologies is an advanced materials company improving battery performance through its proprietary nano-additive, TENIX®. Designed to integrate seamlessly into existing cathode production, T...",5-C55,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=945496&booth=5-C55&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=980491,Tenpower Cell,"ounded in 2006, Tenpower is a leading cylindrical lithium-ion battery cell developer and manufacturer. Our beginnings in the lithium-ion battery manufacturing business were humble, but after 19 years ...",5-E10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=980491&booth=5-E10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1018274,Tesnila GK d.o.o.,"Tesnila GK is a leading producer of INJECTION-MOULDED RUBBER PARTS made from elastomers and solid silicone. Our core expertise includes BELLOWS, GROMMETS and various SEALINGS, primarily for automotive...",5-G65,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1018274&booth=5-G65&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1017839,TEXPROTEC,"We are an international industrial partner specializing in engineered textile protection solutions for cables, hoses and fluid lines, as well as flexible copper conductive braids for power and groundi...",4-D80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1017839&booth=4-D80&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1020516,,"From March 10-12, 2026, The Battery Show Asia, alongside Energy Storage Asia and Mobility Tech Asia, concluded with a resounding success. The event brought together over 200 global exhibitors showcasi...",5-A36,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1020516&booth=5-A36&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=53137,The Battery Show Europe Sales Lounge,"If meeting thousands of prospective customers is a priority for you and your business, exhibit at The Battery Show Europe and reach out to prospective customers. Recognised as Europe’s largest trade f...",5-A80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=53137&booth=5-A80&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1020536,Theo Hillers GmbH,"We develop and produce filters with plastic and metal mesh, plastic components for the replacement of die-cast aluminum components, injection-molded parts and complex assemblies made of plastic and me...",3-B72,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1020536&booth=3-B72&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=957111,thyssenkrupp Automation Engineering GmbH,thyssenkrupp Automation Engineering is an internationally operating business unit of the Automotive Technology segment of thyssenkrupp AG. The company combines all activities in the field of powertrai...,1-G70,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=957111&booth=1-G70&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=957528,TIAMAT,TIAMAT is the leading manufacturer of sodium-ion battery cells for power applications. Our ambition is to become the reference technology when power needs are not satisfied by mainstream battery techn...,5-D40,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=957528&booth=5-D40&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1018617,"Tianjin Lv Wei New Material Co., Ltd.","Tianjin Lv Wei New Material Co., Ltd. is a high-tech enterprise integrating research and development, production, sales, bonded warehousing, and entrepot Trade, with lithium as its core product. The c...",5-B34,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1018617&booth=5-B34&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976447,"Tianjin MU-TECH Research Co., Ltd.","Introduction to Hungarian MU-TECH Research Kft. Hungarian MU-TECH Research Kft. was established in November 2020, with its registered address located in Huaming Street, Dongli District, Tianjin, withi...",3-E20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976447&booth=3-E20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=981765,"Tianjin Santroll Electric Technology Co., Ltd.","Tianjin Santroll Electric Automobile Technology Co.,Ltd. was founded in 2001 and is located in the Airport Economic Zone,The company has a registered capital of 62.82 million CNY and more than 720 emp...",1-K70,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=981765&booth=1-K70&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=977732,Tokai COBEX,Tokai COBEX - a global player in Carbon and Graphite products for more than 130 years. We are a global company specializing in manufacturing of high-quality carbon and graphite products. With experien...,3-C20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=977732&booth=3-C20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1019925,TOPDOWN Creative Factory GmbH,"TOPDOWN produces injection molding tools for prototypes, pilot production and small mass production. For more than 15 years we have customers in the automotive, consumer goods and capital goods indust...",4-D87,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1019925&booth=4-D87&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=956684,Toray International Europe GmbH,,5-B65,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=956684&booth=5-B65&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974799,Torros Ltd.,Electrode foil roll handling & storage solutions. Torros Ltd has extensive experience in the design and manufacture of materials handling machinery for clean room production environments. For battery ...,4-B61,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974799&booth=4-B61&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974493,Toshiba Electronics Europe GmbH,"Toshiba develop and manufacture SCiB™ battery cells and modules. SCiB™ uses lithium titanium oxide (LTO) in its anode to achieve excellent characteristics, including safety, long life, low-temperature...",4-E37,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974493&booth=4-E37&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976458,TotalEnergies Lubrifiants,"TotalEnergies is a leading global manufacturer and marketer of lubricants, with 42 production sites around the world and more than 5,800 employees in 160 countries. TotalEnergies' Lubricants division ...",4-D10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976458&booth=4-D10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974666,TOX PRESSOTECHNIK SE & Co. KG,"TOX is a competent partner for innovative products, solutions and technology development in the field of sheet metal connections, press drives, presses and special machines. TOX PRESSOTECHNIK offers p...",4-A37,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974666&booth=4-A37&show_id=TBSE26
