"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50628/thumb_2046_50628_49636_4469.png","Version 2 Singapore Pte Ltd","Stand No- HB-018, Hall B","Singapore","Version 2 Digital is one of the most dynamic IT companies in Asia. The company distributes a wide range of IT products across various areas including cyber security, cloud, data protection, end points, infrastructures, system moni ...","Media, Marketing & Advertising Tech","Cyber security","Networking & Infrastructure","Cloud Services","Monitoring & Management Tools","Firewalls","Data Management Technology","Post Production","Security Credentials","Ransomware","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/version-2-singapore-pte-ltd","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/version-2-singapore-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56323/thumb_2046_56323_55227_7410.png","Vertex AI Pte. Ltd","Stand No- HC-P011, Hall C","Singapore","Vertex AI Pte. Ltd. is a Singapore-based company building Nolo, an AI-powered scheduling assistant on WhatsApp. Nolo enables users to create, manage, and receive reminders for events through simple natural conversations, eliminati ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vertex-ai-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54357/thumb_2046_54357_53276_5614.png","vibebooks","Stand No- HC-P041, HC-P042, Hall C","Singapore","na","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vibebooks"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56434/thumb_2046_56434_55338_6784.png","VITALCARE GLOBAL PTE. LTD","Stand No- HC-R130 HC-R131, Hall C","Singapore","VitalCare Global Pte. Ltd. is a HealthTech company delivering AI-driven healthcare solutions through its flagship platform, Vitalerter. With presence in the UK, Israel, China, Germany, Australia, and the USA, the company has now e ...","HealthTech","Internet of Things (IOT)","Artificial Intelligence","Smart Cities","5G & Telecommunications","IP Communications & Applications","Chatbots / Virtual Assistant","Predictive APIs","Speech Recognition","Virtual Companions","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vitalcare-global-pte-ltd","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vitalcare-global-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50629/thumb_2046_50629_49637_2888.png","VOICERAcx.ai","Stand No- HB-012, Hall B","United States of America","VOICERAcx.ai is a New Jersey, USA–based technology company with a strong global presence, dedicated to transforming customer and employee experiences through intelligent AI solutions. The platform enables businesses to engage au ...","Artificial Intelligence","Coding and Development","Artificial Intelligence","Chatbots / Virtual Assistant","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/voiceracx-ai"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55046/thumb_2046_55046_53960_3855.png","Voyagence AI Technology","Stand No- HC-Q006, Hall C","Malaysia","VoyagenceAI is an intelligent travel platform revolutionizing trip planning through advanced AI technology. We provide hotels, flights, restaurants, tourist attractions, theme parks, shopping, medical tourism, and entertainment— ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/voyagence-ai-technology"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56435/thumb_2046_56435_55339_5346.png","vSaaS Global","Stand No- HC-Q039 HC-Q040, Hall C","Singapore","vSaaS Global - Powering Intelligent Work, at Scale.
In a world where strategy and execution must move as one, vSaaS Global is the implementation force behind your AI-powered transformation. Using new age products like Smarts ...","HealthTech","Business & professional services","Artificial Intelligence","Smart Cities","Education Tech","Planning and Optimization","Certification & Licensing","EdTech & Smart Classroom Solution","Data Governance","Data Storage Solutions","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vsaas-global","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vsaas-global"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55660/thumb_2046_55660_54564_1860.png","VSTECS","Stand No- HB-B60, Hall B","Hong Kong Special Administrative Region","Established in 1985, the Group is a wholly-owned subsidiary of VST Holdings Limited, a company listed on the Hong Kong Stock Exchange (0856.HK).

With three main businesses - Enterprise Systems, IT Services and Distrib ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/vstecs"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54370/thumb_2046_54370_53289_4002.png","WartinLabs Technologies LLP","Stand No- HC-Q058, HC-Q057, Hall C","India","We specialize in developing intelligent automation systems that streamline operations, reduce manual effort, and unlock data-driven decision making across organizations.

At Wartinlabs, we also partner closely with ent ...","Artificial Intelligence","Software Services","PropTech","Coding and Development","Digital Finance","Web Development","Video Game Development","Python","NFTs","Metaverse","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wartinlabs-technologies-llp","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wartinlabs-technologies-llp"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50630/thumb_2046_50630_49638_5809.png","Wasabi Technologies Singapore Pte Ltd","Stand No- HA-A40, Hall A","United States of America","Wasabi provides simple and affordable hot cloud storage for businesses all over the world. It enables organizations to store and instantly access an unlimited amount of data with no complex tiers or fees for egress or API requests ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wasabi-technologies-singapore-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54545/thumb_2046_54545_53461_6258.png","WearWi$e","Stand No- HC-Q007, Hall C","India","WearWi$e is an AI-powered wardrobe intelligence platform turning underutilized closets into data-driven style ecosystems.

Every year, billions are spent on fashion while 70% of wardrobes remain underutilized. WearWi$e ...","Artificial Intelligence","Creative Economy","Sustainability & Green Climate - Tech","Energy Transition - Usage Efficiency","Fashion","Virtual Companions","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wearwie"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55301/thumb_2046_55301_54206_1578.png","WEHLO Resilience Technology   Corporation","Stand No- HB-A108, Hall B","Philippines","WEHLO Resilience Technology Corporation is a Philippine technology company advancing climate resilience and disaster preparedness through localized weather, environmental, and hydrometeorological monitoring solutions. The WEHLO sy ...","Internet of Things (IOT)","Business & professional services","Smart Cities","Big Data & Analytics","Consumer Tech, Smart Home & Smart Workplace","Electronic Equipment & Instruments (Barcode Readers, POS Machines, Etc)","Automation & IoT","Analytics as a service","Urban Planning Developers, Consultancy & Project Management","Safety & Security Solutions","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wehlo-resilience-technology-corporation","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wehlo-resilience-technology-corporation"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53461/thumb_2046_53461_52396_1338.png","WELL-BEING ECONOMY ACCELERATOR TOKYO","Stand No- HC-P135, Hall C","Japan","Well-Being Economy Accelerator Tokyo (WE AT) is a Tokyo-based industry–government–academia innovation ecosystem accelerating the social implementation and global expansion of social impact startups.
Founded on May 16, 20 ...","Incubator/Accelerator/Investment","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/well-being-economy-accelerator-tokyo"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55645/2046_55645_54549_6345.png","WiSe","Stand No- HC-P088, Hall C","Singapore","WiSe is a wireless, battery-less physical AI sensing platform engineered for advanced manufacturing environments. It enables real-time monitoring of deep, enclosed, or hard-to-access machine components—detecting hidden faults su ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wise"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55520/thumb_2046_55520_54424_9578.png","WPS Office","Stand No- HA-105, Hall A","China","WPS Office is a leading global office software brand offering a full range of products and services. With a 37-year legacy in the industry, the brand has evolved from pioneering digital document processing to shaping the future of ...","Software Services","Business Intelligence Solutions","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/wps-office"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53240/thumb_2046_53240_52181_8857.png","Xaltius Pte. Ltd","Stand No- HB-B86, Hall B","Singapore","Xaltius Academy is a premier learning institution helping professionals thrive in the age of AI. We specialise in three transformative pillars: Generative AI, Agentic AI, and Soft Skills for the Human+AI era.
Our Generative  ...","Education Tech","Vocational Training – Software & Hardware","Learning management infrastructure, methods and systems","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/xaltius-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53235/thumb_2046_53235_52176_8400.png","XPROGUARD","Stand No- HC-R071, Hall C","India","Xproguard™ is India’s leading mobile security platform, focused on:
1)Consumer Data Privacy & Security
2)Real-Time Device & Network Protection
3)App-Based Mobile Security Solutions
We’ve already launc ...","Cyber security","Software Services","Big Data & Analytics","Mobile Applications","Software Development Security","Security Credentials","Operations Security","Network & Infrastructure Security","Endpoint Protection & Mobile Security","Authentication User, Biometric Authentication and PKI","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/xproguard","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/xproguard"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54835/thumb_2046_54835_53749_8381.png","YAGHMA","Stand No- HC-P120, Hall C","Netherlands","SurikaS is an AI risk and compliance platform that helps organisations build, procure, and deploy trustworthy AI systems. As AI adoption accelerates, risks and regulatory gaps are too often discovered late in the lifecycle, when c ...","Smart Cities","Software Services","PropTech","Regulatory Technology","Sustainability & Green Climate - Tech","Procurement Software","Surveying & Mapping","Smart Services","Business Process Management","ESG Business Services - Advisory","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yaghma","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yaghma"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50632/thumb_2046_50632_49640_9916.png","Yash Technologies Singapore Pte Limited","Stand No- HB-A94, Hall B","Singapore","YASH Technologies helps enterprises reimagine what’s possible and accelerate transformation with an AI-first approach that is consultative and value-centric. As a global technology integrator, YASH brings together strategic advi ...","Cyber security","Artificial Intelligence","Software Services","Coding and Development","Cloud Services","VOIP Solutions","Procurement Software","Mobility Enterprise Solutions","Mobile Applications","HR Tech","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yash-technologies-singapore-pte-limited","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yash-technologies-singapore-pte-limited"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55633/2046_55633_54537_6698.png","YESAUTOMATE","Stand No- HC-P148, Hall C","India","Yesautomate helps organisations automate finance and accounts processes using Robotics and Artificial Intelligence. Our AI solutions help accounting and finance teams eliminate manual work across bookkeeping, reconciliations and r ...","Business & professional services","Artificial Intelligence","Software Services","Big Data & Analytics","Digital Finance","Finance & Accounting Software","Data Analytics & Automation","Business Process Management","Business Intelligence Solutions","Artificial Intelligence","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yesautomate","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/yesautomate"
