booth_no,company_name_cn,company_name_en,expo_show_id,expo_enterprises_exhibit_id,expo_enterprises_id,expo_manual_form_exhibit_id
W3-B112,东培工业股份有限公司,"TUNG PEI INDUSTRIAL CO., LTD.",12,17021,4692,16871
W3-B113,上海亘阳机电科贸有限公司(亘隆国际精机股份有限公司）,"GENYANG MACHINRY SCIENTIFIC & TECHNICAL CO.,LTD.SHANGHAI CHINA",12,18487,1778,0
W3-B181,上海捷卫机电设备有限公司,"Shanghai Jie Wei Electromechanical Device Co.,Ltd",12,18629,1580,17585
W3-B182,东莞市嘉刚机电科技发展有限公司,"Clamptek Enterprise Co., Ltd.",12,17658,1662,18188
W3-B183,油兴精密机械（天津）有限公司,"Tianjin Youxing Mechanical Equipment Sales Co., Ltd.",12,17199,4608,18035
W3-B201,马波斯（上海）测量设备科技有限公司,"MARPOSS (SHANGHAI) TECHNOLOGIES CO., LTD",12,16596,1595,16546
W3-B202,基恩士（中国）有限公司,"KEYENCE(CHINA)CO.,LTD.",12,17903,1597,0
W3-B203,深圳市高精达精密工具有限公司,Super Tooling Limited,12,17630,1773,16410
W3-B204,徕司仪器科技（江苏）有限公司,"LAISE Instrument Technology (Jiangsu) Co., Ltd",12,17639,6994,20085
W3-B205,DANTSIN TECHNOLOGY LIMITED,DANTSIN TECHNOLOGY LIMITED,12,17858,4506,20315
W3-B211,亚崴机电(苏州)有限公司,"Awea Mechantronic Co., Ltd.",12,16663,1261,17434
W3-B212,绩伟测量技术(上海)有限公司,"GIVI Measurement Technology (shanghai)Co., Ltd.",12,18522,1641,0
W3-B213,阿美特克商贸(上海)有限公司,Creaform Shanghai Ltd.,12,18484,1701,0
W3-B214,程泰机械（吴江）有限公司,GOODWAY,12,16661,6412,19774
W3-B281,思看科技（杭州）股份有限公司,"SCANTECH(HANGZHOU)CO.,LTD",12,17295,472,18422
W3-B282,东莞海康仪器设备有限公司,HeImut Diebold GmbH & Co.,12,16416,6804,18244
W3-B283,北京德力爱得测控技术有限公司,Beijing Dailyaid M. & C. LTD.,12,16627,1535,20274
W3-B284,上海威研精密科技有限公司,"Shanghai Weiyan Precision Technology Co., Ltd.",12,17590,226,19539
W3-B301,永进机械（中国）有限公司,"Yeong Chin Machinery (China) Co., Ltd",12,18908,1355,18541
W3-B302,曙光機械有限公司,"DAWN MACHINERY CO.,LTD",12,18885,6979,20253
W3-B303-1,台湾凯泓机械股份有限公司,"KAI HUNG MACHINERY CO.,LTD",12,18955,8357,19038
W3-B303-2,佳賀精機股份有限公司,"Autogrip Machinery Co., Ltd.",12,18845,1308,16642
W3-B304,大立機器工業股份有限公司,"Dah Lih Machinery Industry Co., Ltd",12,18929,1200,19858
W3-B311,大前科技股份有限公司,"KEN ICHI MACHINE CO., LTD.",12,17479,1315,20246
W3-B312-1,誠輝機械工具廠,CHENG HUI MACHINERY TOOLS FACTORY,12,18832,9680,16586
W3-B312-2,有晙精密工具有限公司,UGMIC INDUSTRIAL LTD.,12,18857,9685,18775
W3-B313,台湾引兴股份有限公司,"KEYARROW(Taiwan) Co., Ltd.",12,18949,1211,19740
W3-B314,吉徑科技股份有限公司,GIZIN INTERNATIONAL,12,18840,1295,17840
W3-B381,弘展切削工具有限公司,"HON JAN CUTTING TOOLS CO.,LTD.",12,18849,1247,19735
W3-B382,宏玥工業股份有限公司,JETON R/D & MFG. INC.,12,18901,1193,20265
W3-B383,益诠精密股份有限公司,"ECHAINTOOL PRECISION CO., LTD.",12,18860,1329,20234
W3-B401,台中精机厂股份有限公司,Victor Taichung Machinery Works Co;Ltd.,12,18896,1252,18845
W3-B402-1,心源工業股份有限公司,"SHIN-YAIN INDUSTRIAL CO., LTD.",12,18924,8379,0
W3-B402-2,台浚源股份有限公司,"TAITEC Co.,Ltd.",12,18998,9725,0
W3-B403,浙江固安力科技股份有限公司,"Zhejiang Goanwin Technology Co.,Ltd",12,17236,6777,20601
W3-B404,邁萃斯精密股份有限公司,"Matrix Precision Co., Ltd.",12,18985,3633,0
W3-B411,億川鐵工所股份有限公司,"DI CHUN IRON WORK CO., LTD",12,18946,1232,20335
W3-B412,安威机具股份有限公司,"Ann Way  Machine Tools Co.,Ltd.",12,18969,4662,0
W3-B421,銅翌機械有限公司,TONG YI MACHINERY INC.,12,18917,1227,17952
W3-B422-1,碩儀實業股份有限公司,"SHUOS YI CO., LTD.",12,18947,1191,19013
W3-B422-2,治盛科技有限公司,"ZHII SHENG TECHOLOGY CO.,LTD.",12,18904,8363,19354
W3-B481,翰坤五金機械有限公司,HANN KUEN MACHINERY AND HARDWARE CO LTD,12,18892,8346,19957
W3-B482,蘇氏精密工具股份有限公司,SUS,12,18943,1205,19406
W3-B483,颖漢科技股份有限公司,"YING HAN TECHNOLOGY CO., LTD.",12,16563,9143,18399
W3-B501,緯冠刀具有限公司,"WEI GUAN CUTTING TOOLS CO.,LTD",12,18950,1236,0
W3-B502,萬事達切削科技股份有限公司,WINSTAR CUTTING TECHNOLOGIES CORP.,12,18863,7053,20223
W3-B503,廣機工業有限公司,"SELICA INTERNATIONAL CO.,LTD.",12,18854,9679,16456
W3-B504,旺毅企業有限公司,"DERSTRONG ENTERPRISE CO., LTD.",12,18846,5195,16446
W4-A001,约翰内斯.海德汉博士（中国）有限公司,"DR. JOHANNES HEIDENHAIN (CHINA) Co., Ltd.",12,16965,1414,16308
W4-A101,雄克精密机械（上海）有限公司,"SCHUNK Intec Precision Machinery （Shanghai) Co., Ltd.",12,17694,1571,18619
W4-A102,苏州哈勒智能装备有限公司,"Suzhou Haller CNC Grinding Machines Co., Ltd.",12,16544,1067,17899
W4-A103,台达集团-中达电通股份有限公司,"Delta GreenTech(China)Co.,Ltd",12,17902,1585,18692
W4-A111,环球工业机械(东莞)有限公司,Worldwide Industrial Machinery Ltd.,12,18149,1741,17092
W4-A112,瀚柏格夹具系统技术（上海）有限公司,HAINBUCH,12,17674,1038,19720
W4-A113,宁波天瑞精工机械有限公司,"NINGBO SKY MASTER PRECISION MACHINERY CO., LTD.",12,16658,786,17912
W4-A181,巴克兰软件,BUCKLAND SOFTWARE,12,16908,8165,18504
W4-A182,蓝浦新材料科技（南通）有限公司,"RAMPF(Nantong)Co.,Ltd.",12,16633,7087,18901
W4-A183,西刻标识设备（上海）有限公司,"SIC MARKING (SHAGNHAI) CO., LTD",12,16489,1445,16810
W4-A184,欧洲工业清洗&去毛刺技术联盟上海,European Industrial Cleaners Shanghai Office,12,18274,1586,18111
W4-A201,广东科杰技术股份有限公司,"KEJIE TECHNOLOGY Co.,LTD.",12,17414,1765,17984
W4-A202,广东今科机床有限公司,"Guangdong Jinke Machine Tool Co., Ltd.",12,16502,3196,19650
W4-A203,重庆法吉玛机电设备有限公司,"CHONGQING FAGIMA ELECTROMECHANICAL EQUIPMENT CO.,LTD.",12,18212,5125,17824
W4-A204,嘉兴企园科技有限公司,"Jiaxing qiyuan technology co., ltd",12,18106,8447,18932
W4-A281,极云机械科技（上海）有限公司,"GeeWin Mechanical Technology (Shanghai) Co.,Ltd.",12,17286,2097,18554
W4-A282,德国弗罗玛格公司,Maschinenfabrik FRÖMAG GmbH&Co.KG,12,18491,9511,16474
W4-A283,杭州千岛拓新进出口有限公司,"HANGZHOU CHANDOX-TOSUN I&E CO.,LTD",12,18115,1184,0
W4-A285,德国瑞品有限公司南京代表处,ESA EPPINGER GMBH,12,18626,1566,0
W4-A301,埃斯维机床（苏州）有限公司,"SW Asia Co.,ltd",12,19053,1132,20017
W4-A302,罗德斯技术（深圳）有限公司,Roeders Technologies (Shenzhen) Ltd.,12,18819,9673,16390
W4-A303,吉拇恩机械主轴贸易（上海）有限公司,"GMN Spindle Technology Co., Ltd.",12,16366,4308,19980
W4-A304,赛威传动（中国）投资有限公司,"SEW-EURODRIVE(CHINA)HOLDING CO., LTD.",12,18763,9646,18415
W4-A311,恒轮机床（常州）有限公司,"HELLER Machinery (Changzhou) Co., Ltd.",12,19039,1222,20194
W4-A312,TDM Systems,TDM Systems,12,19024,4665,0
W4-A313,上海美是工业科技有限公司,Shanghai Mass Industry Technology Co.Ltd,12,18448,4456,16299
W4-A314,利富凯科技（天津）有限公司,"LIFTKET Technology (Tianjin)Co.,Ltd",12,19015,9729,0
W4-A381,亿孚传动与机械技术,I+F Antriebs- und Maschinentechnik GmbH,12,16747,8283,19835
W4-A382,克鲁勃润滑剂（上海）有限公司,"Klüber Lubrication (Shanghai) Co., Ltd.",12,18517,8404,20644
W4-A383,,MDG Dynamik GmbH,12,19123,9774,0
W4-A383-2,,WMH Herion GmbH,12,19131,9800,0
W4-A401,德国萨克公司,GEBR. SAACKE GMBH & CO. KG,12,18783,6873,16483
W4-A402,DVS 集团,DVS Technology Group,12,18760,3801,19783
W4-A403,沃伦贝格（上海）自动化有限公司,"Wallenberg (Shanghai) Automation Co., Ltd",12,17665,7534,19668
W4-A404,上海申克机械限公司,"Schenck Shanghai Machinery Corp., Ltd.",12,18796,4270,16674
W4-A411,和昕精密科技有限公司,"HOSEA PRECISION CO., LTD.",12,18869,990,20425
W4-A412,施勒弗轴承（昆山）有限公司,"SLF Bearings (Kunshan) Co., Ltd.",12,18528,6713,17985
W4-A421,上海德润宝特种润滑剂有限公司,"Shanghai Petrofer Special Lubricants Co.,Ltd.",12,17485,6768,16409
W4-A422,菲博精密部件（上海）有限公司,FIBRO Precision Components (Shanghai) Co. Ltd,12,19114,9793,20185
W4-A431,威汉工具（上海）有限公司,"WIHA TOOLS (SHANGHAI) CO.,LTD.",12,18822,1780,19069
W4-A432,广东三善智能装备有限公司,"Guangdong Sunshine Precision Machinery Co.,Ltd",12,17763,3053,20236
W4-A433,heimatec GmbH,heimatec GmbH,12,18764,4722,19178
W4-A481,埃维斯刀座技术（太仓）有限公司,EWS Toolholder Technologies (TAICANG) CO. LTD,12,19165,1179,20380
W4-A483,慕尼黑展览（上海）有限公司,"Messe Muenchen Shanghai Co.,Ltd.",12,18701,6978,0
W4-A501,数控机床互联通讯协议标准联盟,Alliance of Numerical Control Machine Tool Interconnection Protocol,12,18668,3724,0
W4-B001,上海宁远精密机械股份有限公司,Shanghai Ningyuan Precision Machinery Corp.,12,18496,1723,16609
W4-B002,大连富士工具有限公司,"Dalian Fuji Tool Co., Ltd.",12,17719,563,0
W4-B003,北京京以弘力工业品贸易有限公司,"BEIJING J.I. INDUSTRIAL PRODUCTS TRADING CO.,LTD.",12,17747,1768,20016
W4-B101,海克斯康制造智能技术（青岛）有限公司,"Hexagon Manufacturing Intelligence (Qingdao) Co., Ltd.",12,18702,3253,18413
W4-B102,昆山特升隆精密工具有限公司,"GERMANY SUK CUTTNG TOOL CO., LTD",12,18336,1569,20264
W4-B103,住友电工硬质合金贸易（上海）有限公司,SUMITOMO ELECTRIC,12,16549,1653,18042
W4-B104,匠精工具株式会社,"JJ Tools Co.,Ltd.",12,18188,1288,16732
W4-B111,泰珂洛超硬工具（上海）有限公司,"TUNGALOY CUTTING TOOL (SHANGHAI) CO., LTD.",12,18412,1591,16690
W4-B112,大昭和精机贸易（上海）有限公司,"BIG DAISHOWA SEIKI TRADING (SHANGHAI) CO.,LTD",12,17593,1667,16893
W4-B113,韩国GG顶尖制造会社,"POINT TECH CO., LTD.",12,18075,1501,18552
W4-B114,毕孚自动化设备贸易（上海）有限公司,Beckhoff Automation Company Ltd.,12,18340,1577,19125
W4-B181,德国普威特等离子真空技术有限公司,PVT Plasma und Vakuum Technik GmbH,12,17743,3374,16571
W4-B182,开封贝斯科超硬材料有限公司,"KAIFENG BESCO SUPERABRASIVES CO.,LTD",12,16440,1263,17155
W4-B183,苏州因奈斯精密刀具有限公司,SUZHOU INAFS TOOL CO LTD,12,17224,1517,18540
W4-B184,,YESTOOL,12,18067,7063,19265
W4-B185,北京安达特工贸有限公司,Beijing Antec corporation,12,18533,1707,18219
W4-B201,伊斯卡刀具国际贸易（上海）有限公司,Iscar Ltd.,12,17781,1530,19875
W4-B202,苏州阿诺精密切削技术有限公司,"Suzhou Ahno Precision Cutting Tool Technology Co., Ltd.",12,17620,569,17560
W4-B203,尚亚(上海)国际贸易有限公司,Brilliant Group International LTD(Shanghai),12,18447,1722,20372
W4-B204,青岛万基万工具有限公司,"QINGDAO YG-1 TOOL CO.,LTD",12,18385,3279,19327
W4-B281,中京金剛工具（大連）有限公司,"CHUKYO DIAMOND TOOLS （DALIAN) CO.,LTD",12,17926,6570,0
W4-B282,东莞联阳切削工具有限公司,"DONG GUAN LIAN YANG CUTTING TOOLS CO.,LTD",12,16435,7096,19520
W4-B283,华菱集团,GLC Precision Technology PTE LTD,12,17298,7707,17104
W4-B284,东京测定器材株式会社,"TOKYO SOKUTEIKIZAI CO., LTD",12,18427,1619,18187
W4-B285,无锡托达康机床附件有限公司,"Thodacon Machine Tool Protection Co., Ltd.",12,18439,1568,17867
W4-B301,高耐大因刀具（青岛）有限公司,Dine Inc.,12,16495,1679,17541
W4-B302,蓝驰精密刀具（上海）有限公司,"RUNCHIT PRECISION TOOL(SHANGHAI)CO.,LTD",12,16379,2769,0
W4-B303,赛利（苏州）涂层技术有限公司,"cemecon coating technology co., LTD",12,18536,1672,20130
W4-B304,特固克刀具贸易（上海）有限公司,"TaeguTec Cutting Tools Trading(Shanghai) Co.,Ltd",12,17166,1769,16303
W4-B311,闻图金属切削刀具（上海）有限公司,WINTOOL TRADE （SHANGHAI） CO.，LTD.,12,16532,1328,16867
W4-B312,汇颖国际贸易（上海）有限公司,Fineness Corporation,12,16670,1720,17711
W4-B313,上海山田刀具有限公司,"shanghai yamada tools co.,ltd",12,17036,1724,16301
W4-B314,号恩（上海）国际贸易有限公司,Horn （Shanghai）Trading Co.，Ltd,12,17450,1623,16781
W4-B381,TAC-TOOLS S/B,TAC-TOOLS SDN BHD,12,17558,1691,0
W4-B382,WFL车铣技术公司,WFL Millturn Technologies GmbH & Co.KG,12,18428,3729,20327
W4-B383,钨马商贸（上海）有限公司,"Urma Trading (Shanghai) Co., Ltd.",12,17934,1560,17326
W4-B401,昂科机床（上海）有限公司,"ANCA Machine Tool (Shanghai) Co.,Ltd",12,16433,1584,18639
W4-B402,浙江高格智能装备股份有限公司,"Zhejiang Gaoge Intelligent Equipment Co., Ltd",12,17316,7657,19314
W4-B403,纽姆数控技术（上海）有限公司,"NUM NUMERICAL CONTROL TECHNOLOGY (SHANGHAI) CO., LTD.",12,16550,1850,0
W4-B404,宏杰兴机械（东莞）有限公司,"Hongjie Machinery industrial Co.,Ltd",12,16798,1654,0
W4-B405,瑞士施利博格机械股份有限公司,SCHNEEBERGER J. Maschinen AG,12,18554,4457,16290
W4-B406,上海中羽工业钻石股份有限公司,"Shanghai Z&Y Industrial Diamond Co., Ltd.",12,17114,1702,17165
W4-B411,MAKASystemsGmbH,MAKASystemsGmbH,12,18441,7925,0
W4-B412,温岭市文昌数控机床设备有限公司,"WenLing Wenchang CNC Machine Tool Equipment Co., LTD",12,16631,4472,18445
W4-B413,株洲科而诺新材料有限公司,"Zhuzhou Kerno Advanced Materials Co.,Ltd",12,17095,7979,16401
W4-B414,昆山罗翌传动科技有限公司,ROYAL PRECISION TOOLS CORPORATION (Kun Shan),12,17776,6488,19228
W4-B415,上海洛阁精密机械有限公司,SHANGHAI LUOGE MACHINE TOOLS CO;LTD,12,16362,6692,17282
W4-B416,宁波亚德客自动化工业有限公司,"Ningbo AirTAC Automation Industry Co., Ltd",12,16380,8116,18101
W4-B481,深圳市西秀工贸有限公司,"SHENZHEN XIXIU IND&TRADE CO.,LTD",12,18354,6805,17754
W4-B482,泰克诺尔贸易（苏州）有限公司,"Tecnotion Trade (Suzhou) Co.,Ltd",12,17256,4878,16686
W4-B483,利固盛精工机械（昆山）有限公司,Ligusheng Precision machinery（kunshan）Co.，Ltd,12,17281,6574,16792
W4-B484,大连罗德工程技术有限公司,"Dalian Rode Engineering Technology Co., Ltd",12,17664,5155,18231
W4-B485,上海暨皋机械设备有限公司,"G-GLOBAL(Shanghai) Mechanical equipment co.,ltd",12,17921,3149,19555
W4-B501,无锡君帆科技有限公司,WUXI  JUFAN  TECHNOLOGY  INC.,12,17032,2737,19851
W4-B502,融和（天津）科技有限公司,"Ronghe Tianjin Technology Co.,LTD",12,17427,7853,17922
W4-B503,苏州苏尼克新材料科技有限公司,xunic advanced masterials technology(suzhou)co.ltd.,12,17608,1777,16848
W4-B504,耐高酷乐刀具（西安）有限公司,"XIAN COULOIR CUTTER CO., LTD",12,17612,1770,18448
W4-B505,中山茂凯工业有限公司,"Zhongshan MOCAP Industry Co., Ltd",12,16451,1824,16981
W4-B506,泰尔盾（上海）标识技术有限公司,Tyden (Shanghai) Technology Limited,12,18366,3006,17319
W5-A001,德国舒特机床,Alfred H. Schütte GmbH & Co.KG,12,18981,4667,19864
W5-A101,德马吉森精机机床贸易有限公司,"DMG MORI China Co., Ltd",12,18931,1310,19230
W5-A102,模德机床齿轮技术有限公司.,MODUL MT Verzahntechnik GmbH,12,18850,8398,19143
W5-A103,格劳博机床（中国）有限公司,"GROB Machine Tools (China) Co., Ltd.",12,18316,1478,16295
W5-A181,菲尔斯集团,FELSS Group GmbH,12,18878,1111,17926
W5-A182,汉萨福莱柯思液压技术（上海）有限公司,"HANSA-FLEX Hydraulics (Shanghai) Co., Ltd",12,18895,1002,20541
W5-A183,莱诺德包尔自动化技术（上海）有限公司,"Lenord+Bauer Automation Technology (Shanghai) Co., Ltd.",12,18559,1155,16461
W5-A184,诺瑞思螺纹工具（上海）有限公司,REIME NORIS GmbH,12,18498,1150,0
W5-A201,德国艾克索,exeron GmbH,12,19097,3593,20158
W5-A202,Röhm GmbH,Röhm GmbH,12,18954,4664,19732
W5-A211,---,Germany - Federal Ministry for Economic Affairs and Energy,12,18831,3601,0
W5-A212,BIAX,BIAX - Schmid & Wezel GmbH,12,19032,3698,19787
W5-A213,德国全斯福机械制造有限公司,transfluid Maschinenbau GmbH,12,18729,1075,19893
W5-A214,GAT传动技术（北京）有限公司,Moog GAT GmbH,12,18872,4672,0
W5-A215,,Maier Werkzeugmaschinen GmbH & Co. KG,12,19004,9724,0
W5-A216,瑞伟机械（上海）有限公司,"R+W Machinery (Shanghai) Co., Ltd.",12,19029,5524,19904
W5-A217,KK Broaching Technology,Karl Klink Räumtechnik GmbH,12,19132,9795,0
W5-A218,斯托巴 (烟台) 精密机械零部件有限公司,stoba Customized Machinery GmbH,12,18480,5194,17698
W5-A219,通用机械技术接口,umati c/o VDW Shanghai Representative Office,12,19109,3860,0
W5-A231,利勃海尔（中国）有限公司,"Liebherr (China) Co., Ltd.",12,19064,5213,20321
W5-A232,奥奔麦软件技术（上海）有限公司,OPEN MIND Software Technologies China Co. Ltd.,12,18652,1017,19604
W5-A233,因代克斯贸易（上海）有限公司,"INDEX TRADING (SHANGHAI) Co., Ltd.",12,18890,1146,16684
W5-A281,珂箔石(上海)砂轮有限公司,Krebs & Riedel Schleifscheibenfabrik GmbH & Co. KG,12,18970,3626,0
W5-A282,北京市博安信商贸发展有限公司,Bonsing Corporation Limited,12,18875,1027,20556
W5-A283,密麦特精密工具(上海)有限公司,mimatic Tool Systems,12,19130,4677,0
W5-A284,尼得科德实机械有限公司,Nidec DESCH Antriebstechnik GmbH & Co. KG,12,18972,4669,0
W5-A284-2,IMA TECNO SRL,IMA TECNO SRL,12,19141,9812,0
W5-A285,卡布洱消防科技（上海）有限公司,"Kraft & Bauer Safety Technology (Shanghai) Co., LTD",12,17722,8183,0
W5-A301,西门子（中国）有限公司,"Siemens Ltd., China",12,18984,1045,19185
W5-A302,德国宝飞螺技术有限公司,Profiroll Technologies GmbH,12,18812,4712,0
W5-A303,埃马克两合责任有限公司,EMAG GmbH & Co. KG,12,18862,1435,19361
W5-A311,德国罗姆海德有限公司,Roemheld GmbH Friedrichshuette,12,18997,996,0
W5-A312,,GLAMAtronic Schweiß- und Anlagentechnik GmbH,12,18938,9711,0
W5-A313,德国蒙特利有限公司,Montronix GmbH,12,19035,1039,0
W5-A314,OTT-JAKOB Spanntechnik GmbH,OTT-JAKOB Spanntechnik GmbH,12,19022,4666,20110
W5-A315,麦尔（张家港）传动技术有限公司,"Mayr Power Transmission (Zhangjiagang) Co., Ltd.",12,18968,1304,18547
W5-A316,德国布佧特+委博公司,BURKHARDT+WEBER Fertigungssysteme GmbH,12,18815,1072,0
W5-A317,卡斯托机械设备系统（太仓）有限公司,"KASTO Machinery & Systems (Taicang) Co., Ltd.",12,18891,1576,0
W5-A318,阿瓦特克精密工具,Avantec,12,18959,7188,19913
W5-A319,凯瑟机械(嘉善)有限责任公司,"Kesel Machinery (Jiashan) Co., Ltd.",12,18871,5221,0
W5-A320,美凯优化学贸易（苏州）有限公司,"MKU Chemical Trade (Suzhou) Co., Ltd.",12,17910,4800,16862
